title,description,genre
what would you do for love," Reggie Brooks is a fitness trainer whose good looks have always overshadowed the fact that he lives paycheck to paycheck. After being notified that he has come into a large sum of money, Reggie decides to keep his new multi-millionaire status a secret. Challenged by his best friend, Troy, and his spirited wife, Piper, he goes on a dating blitz to find a wife before his cover is blown. But can Reggie meet the woman of his dreams in just thirty days?",comedy
"thank you, jeeves!"," Erudite manservant Jeeves hopes to keep his frivolous employer Bertie out of new harrowing adventures, but a damsel in distress, carrying half of some mysterious plans, intrudes on their London flat one rainy night. Bertie follows her to country hotel Mooring Manor, prepared to do slapstick battle with crooks posing as Scotland Yard men.",comedy
handyman," Mike Duerst gets dumped by his girlfriend, because she is pregnant by her former boyfriend. In his despair Mike gets in contact with Gregor Frank, a psychologist, who, in his radio show, claims to know all about women.Gregor promises Mike to find the perfect woman, if he agrees to be the subject for his upcoming psychological advisory book. Mike accepts. So Gregor explains Mike the typical patterns of women's behavior. Mike falls in love with the attractive pilot Christina Berger, without realizing that she is Gregor's girlfriend. Unknowingly Gregor coaches Mike how to convince his new lover to leave her boyfriend. Eventually Christina falls in love with Mike and leaves Gregor. Gregor wants to commit suicide by jumping from the roof of his house...",comedy
csapd le csacsi!," The story happens in 1989 in the suburbs of Budapest, where the neighbor maintains an underground worker's guard training base, while the youngsters fall victim to a mistakenly posted letter.",comedy
a family for joe," The premise was that four cute upper-middle-class kids had been suddenly orphaned. About to be split up and sent to foster homes, they located a cranky old homeless man and offered him food, a home, and a decent life-style if he would live in their nice house and pose as their grandfather (this could only happen in a sitcom!). Of course he took his new responsibilities more seriously than they expected, and amid the quips, little lessons in life were learned by all around the sunny kitchen table. Roger was the helpful next-door neighbor, an air traffic controller turned homemaker.",comedy
love feast," Mr. Murphy, a photographer, lures models to his house on the pretense of legitimate modelling work, and then busies himself bedding them. After a while, his bedroom has gotten pretty crowded and he's exhausted, so he snags a taxi cab driver to help out. Soon, a trio of domineering women show up and force him (willingly) to dress in women's clothes and submit to their whims.",comedy
sisters," Sisters Kate and Maura Ellis are summoned home to clean out their childhood bedroom before their parents sell the family house, much to their dismay. Looking to recapture their glory days, they throw one final high-school-style party for their classmates, which turns into the cathartic rager that a bunch of ground-down adults really need.",comedy
"bon shans, inspektore!"," A country town gets excited because of a bank robbery - eight million levs have been stolen from the local bank. A sensational piece of news jolts a small provincial town out of his lethargy. It is the chance of the lifetime of Inspector Tyuhchev. He arrives at scene of the crime and the inquest gets underway with such professionalism that even Sherlock Holmes and Hercule Poirot would have envied him. He has the opportunity to show real professionalism, to make a brilliant display before his fellow-townsmen. Who is the thief? The cashier, the bank manager, the cabaret singer, the French teacher or, God forbid, the mayor himself? Yet, the methods of Inspector are more or less ridiculous, rather than efficient. After a series of funny and unexpected twists and turns, the Inspector tracks down the thief, who turns out to be none other than Doctor Velizar Kardushev, his landlord, whom the Inspector had all along taken into his confidence. All the time the millions had been stashed under the mattress of the Inspector's bed. So far, so good! But suddenly the new arrives that Kardushev's father has in meantime become a minister in the capital. At this point the Inspector faces a new trial: what to do with Kardushev, since he can take advantage of the cushy job in the capital which he can obtain with the assistance of the thief's father? And is it possible to become a hero with a minister's son as a robber?",comedy
las doce sillas," When her country is taken over by socialist revolutionaries, a wealthy woman can't bear to give up all of her wealth and possessions to the new government, so she hides all of her treasures in the 12 chairs of a dining-room set. After her death her nephew finds out what she had done and, since the chairs had been ""nationalized"" and are now in the possession of a dozen different people, he sets out to track them down and get the treasures he believes rightfully belong to him.",comedy
humenetomy," Three friends, Bobby, Leonard and Harold, hangout at the local pizzeria and talk about what happened at the barbershop among other things in their lives. Bobby then starts telling Harold and Leonard a funny story about how the body parts have and argument about who should be the boss over the human and how they go to court to prove it.",comedy
the remedy," Two intellectual partisan stoners ponder life, women, religion, sex, spirituality, diet, upbringing, personal responsibility, war, and more while coming of age in our modern mythical world that spares everyone the truths of life in favor of sensibilities and fear. They skewer false media to find the truth while they play video games, sell weed grown on Che Guevera's grave, adventure and grow. They break through it all in what is a turning point in their lives and the most important week of their early 20's.",comedy
pistol whipped," When a hard-nosed cop with an itchy trigger finger is involved in a yet another questionable shooting the department confiscates his weapon and issues him a politically correct A.I. gun programmed to use force as a last result. The talking gun is less a deadly weapon and more an annoying killjoy, sparking an unlikely partnership.",comedy
the average girls guide to suicide," After a failed suicide attempt, a young woman joins a group of suicide survivors in a hospital psychiatric unit. The group's aim is to help each other successfully complete suicide, but a budding romance makes her wonder if she wants to live a bit more before she dies.",comedy
willkommen in kolleda," Jens Lehnert sends his grumpy consultancy partner and key employee Carla Schneider to audit the old-fashioned mint farming of a collective in Saxony. In an attempt to coax a probably negative report, unwitting the assessor is female, she's lodged with its director Simon Vorberg and his charming family, but it alas starts on a frightening tone. Gradually, she's charmed by the village and especially the Vorbergs, alas unlike the enterprise, yet is inspired by the inventive villagers' fair stalls.",comedy
