title,description,genre
saint maud,"Maud przyjeżdża do luksusowej posiadłości ekscentrycznej Amandy. Wkrótce dziewczyna przekonuje się o swojej ważnej misji, która zamieni się w niebezpieczną obsesję... ",horror
paperman,"Pracownik biura poznaje na stacji kolejowej piękną dziewczynę. Gdy spotyka ją po raz kolejny, stara się zwrócić na siebie uwagę, rzucając w nią samolotami z papieru. ",animation
a tale of love and darkness,Autobiografia opowiadająca o dzieciństwie wybitnego pisarza Amosa OZa. ,drama
focus,Profesjonalny oszust uczy fachu młodą dziewczynę. Tworzące się między nimi uczucie komplikuje ich relacje zawodowe. ,comedy
scouts guide to the zombie apocalypse,Troje skautów próbuje uratować swoje miasto przed atakiem zombie.,horror
solaris," Świat w niedalekiej przyszłości. Dr Chris Kelvin (George Clooney), psycholog, ma zbadać przyczyny zagadkowych zachowań niewielkiej grupy naukowców na pokładzie stacji... ",drama
jestem morderca,Młody milicjant otrzymuje zadanie schwytania seryjnego zabójcy kobiet. ,thriller
die nacht der lebenden loser," Takich trzech jak oni trudno jest znaleźć. Filip jego dwaj kumple to wyjątkowe matołki.... Co do tego zgodni są wszyscy ? rodzice, nauczyciele, koledzy ze szkoły. Wszyscy... ",horror
someone like you...,"Kobieta zyskuje sławę po napisaniu artykułu, w którym zarzuca zdradę wszystkim mężczyznom. ",comedy
thir13en ghosts,"Po tragicznej śmierci żony oraz utracie domu, Arthur i jego dzieci otrzymują nieoczekiwany spadek - posiadłość zmarłego wuja. Dom, skrywający przerażającą tajemnicę, zamienia ich życie w koszmar.",horror
pirates of the caribbean: at worlds end,"Will Turner i Elizabeth Swan wyruszają w podróż na kraniec świata, by uratować kapitana Jacka Sparrowa z pułapki Davy'ego Jonesa.",fantasy
last men in aleppo,"Dokument przedstawia pracę wolontariuszy Białych Hełmów, którzy przeszukują gruzy zniszczonego syryjskiego miasta, w poszukiwaniu żywych osób.",documentary
breach,"Młody agent FBI zostaje przydzielony do inwigilacji Roberta Hanssena, weterana biura, podejrzanego o działalność szpiegowską.",crime
hocus pocus, Trzy czarownice z Salem zostają skazane na śmierć. Przed wykonaniem wyroku rzucają zaklęcie pozwalające im powrócić do świata żywych. ,family
born on the fourth of july,"Ron, zgłaszając się na ochotnika do armii, jest dumny, że służy ojczyźnie. Rany, jakie odnosi w Wietnamie powodują nie tylko kalectwo, ale także całkowitą zmianę jego światopoglądu. ",biography
godzilla vs. kong,"Król Potworów z nieznanych przyczyn zaczyna siać spustoszenie na całym globie. W obliczu zagrożenia, grupa ludzi postanawia przeciwstawić mu mitycznego Konga.",action
e.t. the extra-terrestrial,Pozostawiony przypadkowo na Ziemi kosmita zaprzyjaźnia się z małym Elliottem. Niezwykły przybysz próbuje wrócić do domu. ,family
spider-man: far from home,Peter Parker wyrusza na szkolne wakacje do Europy. Nie będzie mu dane odstawienie kostiumu Spider-mana na zbyt długo. ,action
11 settembre 1683,12 września 1683 roku dochodzi do decydującej bitwy między armią Imperium Osmańskiego pod wodzą Wielkiego Wezyra a obrońcami Wiednia. Na pomoc Austriakom przybywa polskie wojsko z Janem III Sobieskim na czele.,adventure
step brothers,Po ślubie swoich rodziców dwóch mężczyzn w średnim wieku zostaje przyrodnimi braćmi i współlokatorami.,comedy
hard target,"Bezrobotny marynarz, pomagając kobiecie w poszukiwaniu jej ojca, naraża się grupie przestępczej organizującej śmiertelne polowania na ludzi.&nbsp;",action
city of angels,"Anioł Seth zakochuje się w Maggie, która właśnie straciła pacjenta na stole operacyjnym. ",fantasy
the girl on the train,"Rachel codziennie podróżuje do pracy tą samą trasą kolejową, obserwując przydrożne domy. Gdy mieszkanka jednego z nich znika, kobieta postanawia zeznać, co widziała.",thriller
killers of the flower moon,"Gdy na terenie zamieszkiwanym przez Osagów odkryta zostaje ropa naftowa, członkowie plemienia zostają brutalnie zamordowani. Zabójstwa przykuwają uwagę FBI i J. Edgara Hoovera.",crime
x-men: days of future past,"Bezlitośnie tropieni przez Strażników mutanci wysyłają Wolverina do 1973 roku. Aby próba zmiany historii się powiodła, skonfrontowani ze sobą młodzi Charles Xavier i Magneto muszą nawiązać współpracę. ",action
the interpreter,Pracująca dla ONZ tłumaczka podsłuchuje rozmowę o planowanym zamachu na przywódcę jednego z państw afrykańskich. ,thriller
im still here, Reżyserski debiut Caseya Afflecka o muzycznych początkach oraz domniemanym końcu kariery filmowej jednego z czołowych aktorów Hollywood - Joaquina Phoenixa. W listopadzie... ,music
the abyss,Amerykańska łódź podwodna trafia na tajemniczy obiekt. Uczestnicy wyprawy stają się świadkami dziwnych i budzących grozę zdarzeń.,adventure
kinematograf,"Szalony geniusz poświęca się konstruowaniu wynalazku, którym chce zmienić świat, ignorując schorowaną&nbsp;żonę.",animation
"you, me and dupree",Beztroski Randolph zamieszkuje tymczasowo u żonatego przyjaciela. Pani domu nie jest zachwycona jego obecnością.,comedy
willow,Karzeł Willow wyrusza z misją mającą na celu ochronę niemowlęcia przed złą królową. ,fantasy
fantastic beasts and where to find them,"Nowy Jork jest terroryzowany przez tajemnicze bestie, które chcą dopaść członków organizacji Powtórzmy Salem. Tymczasem do miasta przyjeżdża pisarz Newt Scamander. ",family
to catch a thief,"Były złodziej próbuje udowodnić, że kolejne kradzieże klejnotów nie są jego dziełem. Prowadząc prywatne śledztwo, nawiązuje romans z atrakcyjną kobietą. ",crime
married life, Harry (Chris Cooper) postanawia zabić swą żonę. Nie żeby miał do niej jakieś pretensje – po prostu zakochał się w pewnej młodej blond-piękności o imieniu Kay (Rachel... ,drama
hoshi o ou kodomo,"Asuna wyrusza w podróż do podziemnej krainy, aby odnaleźć tajemniczego przyjaciela. Towarzyszy jej nauczyciel, który chce wskrzesić zmarłą żonę.",fantasy
from paris with love,Asystentowi amerykańskiego ambasadora w Paryżu zostaje przydzielony agent CIA. Razem próbują zapobiec zamachowi terrorystycznemu. ,action
na srebrnym globie,"Grupa badaczy opuszcza Ziemię w poszukiwaniu wolności i szczęścia. Lądując na nieznanej planecie, rozpoczynają budowę nowej cywilizacji.",sci-fi
phenomena,"Obdarzona darem porozumiewania się z owadami Jennifer przyjeżdża&nbsp;do szkoły w Szwajcarii, gdzie wykorzystuje swoje właściwości, celem odnalezienia seryjnego mordercy. ",horror
the babadook,"Amelia zmaga się z nieprzewidywalnym zachowaniem syna, który twierdzi, że w domu czyha potwór. ",horror
the santa clause,"Mężczyzna nieumyślnie doprowadza do wypadku z udziałem Świętego Mikołaja, po czym&nbsp;przejmuje jego&nbsp;obowiązki.",family
the glass house,"Rodzice Ruby i Rhetta giną w wypadku samochodowym. Rodzeństwo trafia pod opiekę ich dawnych znajomych, którzy zachowują się podejrzanie. ",thriller
bottle shock,"Właściciel paryskiego sklepu z winami, urządzając konkurs najlepszych trunków, poznaje Jima Barretta - posiadacza małej plantacji w Kalifornii. ",drama
the fly,Naukowiec Seth Brundle wskutek nieudolnie przeprowadzonego eksperymentu zaczyna przemieniać się w człowieka-muchę. ,horror
the disappeared,"Brat zaginionego chłopca próbuje wrócić do normalnego życia, jednak przeszłość nie daje mu spokoju. ",horror
the batman,Batman i James Gordon stawiają czoła nieobliczalnemu Człowiekowi-Zagadce w skorumpowanym Gotham City.,action
the spongebob squarepants movie,"SpongeBob wraz z Patrykiem wyruszają do ShellCity, aby odzyskać koronę Neptuna i uratować pana Krabsa",animation
smokin aces,"Gdy artysta z Las Vegas postanawia zeznawać przeciwko mafii, pojawia się wielu wrogów, którzy gotowi są go uciszyć.",action
the madagascar penguins in a christmas caper,Pingwin Szeregowy ma zostać prezentem dla diabolicznego psa pewnej staruszki. Pozostałe nieloty ruszają mu na pomoc.,animation
hierro,Podczas wakacji na odludnej wyspie znika syn Marii. Pozostawiona sama sobie kobieta rozpoczyna własne śledztwo. ,thriller
a cinderella story,Współczesna wersja Kopciuszka. Wykorzystywana przez macochę Sam Montgomery poznaje internetowego amanta na szkolnej potańcówce. ,family
furry vengeance,Dan Sanders rozpoczyna budowę nowego osiedla na terenie lasu. Zamieszkujące tam zwierzęta wypowiadają mu wojnę.,family
lasky jedne plavovlasky,"Podczas potańcówki na czeskiej prowincji Andula poznaje Mildę, pianistę z Pragi, i przeżywa miłość od pierwszego wejrzenia.",drama
the three musketeers,Kardynał Richelieu spiskuje przeciwko królowej Francji. Pokrzyżować jego plany mogą tylko trzej muszkieterowie i młody Gaskończyk D' Artagnan.,adventure
les quatre cents coups,Trzynastoletni Antoine czuje się nierozumiany przez rówieśników i dorosłych. Jego marzeniem jest ucieczka nad morze. ,crime
hellboy,"Ekranizacja komiksu. Hellboy, przywołany z piekieł przez nazistów syn szatana, wychowuje się na bohatera narodu pod okiem amerykańskiego profesora. Po 40 latach musi stawić czoła ludziom, którzy powołali go do istnienia.",fantasy
gosford park,Beztroską zabawę na przyjęciu w Gosford Park zakłóca nagła śmierć gospodarza. Któryś z gości go zamordował - każdy jest podejrzany. ,drama
podroz za jeden usmiech,Dwaj kuzyni udają się w wakacyjną podróż autostopem. ,adventure
the polka king,"Jan Lewan, muzyk polskiego pochodzenia, pragnie zasmakować amerykańskiego snu i nakłania fanów do zainwestowania w piramidę finansową.",comedy
akira,"Członek gangu motocyklowego zostaje poddany eksperymentom. Chłopak zyskuje dzięki nim wielką moc, nad którą nie jest w stanie zapanować. ",sci-fi
the art of flight," Dokument obrazuje ekstremalne oblicze snowboardu. Niesamowite triki wykonywane poza oficjalnymi szlakami, zjazdy z dziewiczych stoków, ukazanie ekstremalnych ewolucji -... ",documentary
keanu,"Dwójka przyjaciół planuje odzyskać skradzionego kota, podając się za dealerów ulicznego gangu.",comedy
witness for the prosecution,"Stary, doświadczony adwokat mimo kłopotów zdrowotnych przyjmuje kolejną sprawę. Nie wie, że ma do czynienia z niezwykle zawiłą intrygą.",crime
sherlock holmes: a game of shadows,Druga odsłona przygód genialnego detektywa Sherlocka Holmesa i jego przyjaciela dra Johna Watsona. Tym razem bohaterowie są na tropie profesora Jamesa Moriarty'ego.,crime
the treasure of the sierra madre,"Trzech mężczyzn wyrusza w góry Sierra Madre, aby odnaleźć złoto.",drama
how the west was won,"USA, 1839 rok. Rodzina Prescottów wyrusza z Nowego Jorku na Dziki Zachód w poszukiwaniu lepszego życia. ",western
darkness,"Amerykańska rodzina przeprowadza się do domu na wsi w Hiszpanii. Nastoletnia Regina odkrywa, że posiadłość ma mroczną przeszłość. ",horror
monte carlo,"Wakacje w Paryżu dla trzech przyjaciółek stają się przepustką na salony Monte Carlo, gdy jedna z nich zostaje omyłkowo uznana za brytyjską spadkobierczynię ogromnej fortuny.",adventure
echelon conspiracy,"W ręce specjalisty od zabezpieczeń komputerowych trafia telefon, a wraz z nim wiadomości umożliwiające zdobycie dużych pieniędzy. ",thriller
cradle 2 the grave,Przywódcy gangu złodziei zostaje porwana córka. Aby ocalić dziewczynkę rozpoczyna on współpracę z policją.,action
demonic,"Policjant i psycholog badają sprawę śmierci piątki osób, którzy zginęli, przywołując duchy.",horror
the legend of hercules,Oszukany przez ojczyma Herkules zostaje sprzedany w niewolę z powodu zakazanej miłości. ,fantasy
transformers: age of extinction,"Mechanik i jego córka dokonują odkrycia, które sprowadza do nich Autoboty i Decepticony. ",action
night at the museum,"Nowo zatrudniony strażnik w Muzeum Historii Naturalnej odkrywa, że starożytna klątwa przywraca każdej nocy eksponaty do życia.",family
asterix et les vikings,"Do wioski Galów przybywa bratanek wodza, Trendix, z którego Asterix i Obelix chcą zrobić prawdziwego mężczyznę. Wkrótce potem w okolicy pojawiają się wikingowie. ",animation
the anomaly,"Były żołnierz Ryan budzi się na tyłach furgonetki obok porwanego chłopca. Mężczyzna ma zaledwie 9 minut i 47 sekund, by odkryć prawdę. ",action
le ballon rouge,Chłopiec i balonik zostają nierozłączną parą przyjaciół. ,family
last chance harvey,"Samotny, rozwiedziony mężczyzna przyjeżdża do Londynu na ślub córki. Tu też spotyka kobietę, która, jak i on, nie może ułożyć sobie życia.",romance
why him?,Ojciec zabiera rodzinę na Boże Narodzenie do córki i zaczyna konkurować z jej chłopakiem.&nbsp;,comedy
resident evil,"Na terenie tajnego kompleksu badawczego zostaje uwolniony wirus, zamieniający żywe istoty w zombie. Grupa ocalałych stara się wydostać z wrogiego miejsca. ",horror
lumiere ! laventure commence,"Dokument opowiada o początkach kina i eksperymentach, które stały się podwalinami dzisiejszej kinematografii.",documentary
"ich seh, ich seh","Do zacisznego domku na wsi po operacji plastycznej powraca matka dwóch dziewięcioletnich chłopców. Dzieci podejrzewają, że kobieta nie jest osobą, za którą się podaje. ",horror
super mario bros.,"Bracia Mario, dwaj włoscy hydraulicy z Brooklynu, wyruszają do równoległego świata by uratować Daisy, archeolog porwaną przez króla Koopę.",fantasy
no way out,"W wyniku nieszczęśliwego wypadku wpływowy polityk zabija kochankę. Tuszując sprawę, jego doradca kieruje podejrzenia na domniemanego rosyjskiego szpiega.",thriller
milk,"Historia Harvey'a Milka, amerykańskiego aktywisty i pierwszego homoseksualisty, który zasiadał we władzach miejskich Kalifornii.",biography
rocky v,Rocky traci majątek i ze względów zdrowotnych rezygnuje z boksu. Postanawia zostać trenerem dobrze zapowiadającego się Tommy'ego Gunna. ,drama
the man who shot liberty valance,"Naiwny prawnik postanawia przeciwstawić się zbirowi, który nęka okolicę. W walce z przestępcą pomaga mu doświadczony rewolwerowiec. ",western
mayhem,"Tajemniczy wirus atakuje społeczeństwo. Derek Cho, po zwolnieniu z pracy, postanawia wykorzystać ten fakt i stoczyć walkę przeciwko korporacji. ",horror
el dorado,Doświadczony rewolwerowiec wraz z trzema towarzyszami broni rodzinę MacDonaldów przed nieuczciwym ranczerem. ,western
yong shi zhi men,"Nastolatek w magiczny sposób przenosi się do Chin, gdzie wykorzystuje umiejętności gracza gier wideo, aby stać się wojownikiem kung-fu. ",fantasy
along came a spider,Z prywatnej szkoły zostaje porwana córka kongresmena. Śledztwo prowadzi&nbsp;Alex Cross i agentka&nbsp;Secret Service.,crime
the dresser, W czasach powszechnego upadku i rozpadu całego ładu światowego (II wojna światowa) także teatr przeżywa swój kryzys. Większość z młodych aktorów została powołana do... ,drama
to all the boys ive loved before,Sekretne listy miłosne nastolatki Lary Jean zostają odkryte i zaczynają siać spustoszenie w jej życiu miłosnym.,romance
den skaldede frisr,"Gdy walcząca z rakiem Ida dowiaduje się, że mąż ją zdradza, wyjeżdża do Włoch na ślub córki. Tam poznaje cierpiącego po stracie żony wdowca. ",comedy
