title,description,genre
a cinderella story,Współczesna wersja Kopciuszka. Wykorzystywana przez macochę Sam Montgomery poznaje internetowego amanta na szkolnej potańcówce. ,family
joan of arc,"Młoda dziewczyna doświadcza wizji, która motywuje ją do uwolnienia Francji od jej prześladowców. ",biography
the cincinnati kid,"Młody pokerzysta wyzywa na pojedynek mistrza, który od trzydziestu lat cieszy się tytułem najlepszego gracza w kraju. ",drama
the anomaly,"Były żołnierz Ryan budzi się na tyłach furgonetki obok porwanego chłopca. Mężczyzna ma zaledwie 9 minut i 47 sekund, by odkryć prawdę. ",action
london fields,"Kiedy Nicola Six przewiduje własną śmierć, rozpoczyna romans z trzema różnymi mężczyznami, wiedząc, że jeden będzie jej mordercą.",crime
joanna,"Film ukazuje fragmenty z życia Joanny, u której zdiagnozowano śmiertelną chorobę. ",documentary
sansho dayu,Gubernator prefektury ujmuje się za gnębionymi wieśniakami i zostaje zesłany na odległą prowincję. Jego rodzina wyrusza w niebezpieczną drogę do krewnych. ,drama
bottle shock,"Właściciel paryskiego sklepu z winami, urządzając konkurs najlepszych trunków, poznaje Jima Barretta - posiadacza małej plantacji w Kalifornii. ",drama
pixels,"Prezydent USA powołuje ekspertów od gier wideo do walki z obcymi, którzy zaatakowali Nowy Jork. ",comedy
mcqueen,Dokument ukazuje życie prywatne i zawodowe brytyjskiego projektanta mody&nbsp;Alexandra McQueena.,documentary
day &amp; night,Wesoły Dzień napotyka gburowatą Noc. Dochodzi do konfliktu.,animation
realite,"By dostać pieniądze na swój pierwszy film, Jason musi odnaleźć najlepszy krzyk w historii kina. ",comedy
pan,"Chłopiec sierota zostaje wysłany do magicznego świata Nibylandii, gdzie odkrywa swoje przeznaczenie i staje się bohaterem znanym jako Piotruś Pan.",fantasy
sonata,"To oparta na faktach poruszająca historia Grzegorza Płonki, u którego dopiero w wieku 14 lat stwierdzono niedosłuch, a nie jak wcześniej zakładano – autyzm. Późna, prawidłowa diagnoza pozwoliła odkryć talent muzyczny chłopca",biography
inferno,"Robert Langdon budzi się we florenckim szpitalu i za sprawą tajemniczego przedmiotu zostaje celem obławy. Ucieka z pomocą doktor Sienny, podążając śladem wskazówek zawartych w poemacie Dantego.",thriller
kirschbluten - hanami,"Żona Rudiego umiera. Po pogrzebie mężczyzna postanawia odbyć podróż, dzięki której bliżej pozna niezrealizowaną pasję zmarłej ukochanej.",drama
black knight,"Pracownik parku rozrywki, Jamal w wyniku urazu głowy przenosi się do średniowiecza.",comedy
8 mile,"Młody chłopak z Detroit, Jimmi, ledwie wiąże koniec z końcem. Jego marzeniem jest nagranie własnej płyty i kariera rapera.",biography
71,"Konflikt północnoirlandzki. Młody angielski rekrut zostaje zesłany na wrogie tereny, gdzie przeżywa samotną noc pełną strachu, niepewności i rozpaczy.&nbsp;",drama
all dogs go to heaven,"Pies Charlie po śmierci kradnie swój zegar życia, by powrócić na Ziemię. Postanawia dokonać zemsty na właścicielu kasyna, w czym pomagają mu przyjaciel Apsik oraz mała dziewczynka. ",animation
"flickan som lekte med elden, millennium part 2","Gdy Lisbeth Salander zostaje podejrzana o zamordowanie dwójki dziennikarzy śledczych prowadzących sprawę handlu kobietami,&nbsp;Mikael Blomkvist postanawia udowodnić jej niewinność.",crime
why him?,Ojciec zabiera rodzinę na Boże Narodzenie do córki i zaczyna konkurować z jej chłopakiem.&nbsp;,comedy
haunt,"Kiedy w Halloween grupa znajomych wybiera się do rozrywkowego domu strachów, nikt z nich nie spodziewa się, że niewinna zabawa zmieni się w makabryczny koszmar.",horror
midnight special,"Ścigany przez organizacje rządowe oraz sektę ojciec ucieka, chcąc ochronić syna ze specjalnymi zdolnościami. ",drama
haxan,"Dokument pokazuje ewolucję czarownictwa, od jego pogańskich korzeni do pomieszania z histerią w Europie Wschodniej.",documentary
tonari no totoro,Dwie dziewczynki wraz z ojcem przeprowadzają się na wieś. Poznają tam magiczne stworzenia zamieszkujące pobliski las. ,family
tang shan da xiong,"Cheng rozpoczyna pracę w fabryce lodu, która jest przykrywką dla handlarzy narkotyków.",thriller
birthday girl,"Nieśmiały Anglik postanawia związać się z Rosjanką poznaną przez Internet, nie zdając sobie sprawy ze skutków swojej decyzji.",comedy
102 dalmatians,Po opuszczeniu więzienia Cruella de Mon obmyśla nowy plan zdobycia upragnionego futra z dalmatyńczyków.,family
spies like us,"Dwóch nieudolnych amerykańskich szpiegów zostaje wysłanych do ZSRR, aby odwrócić uwagę służb radzieckich od prawdziwych agentów.",comedy
thor: ragnarok,"Thor mierzy się w walce bogów, podczas gdy Asgard jest zagrożony Ragnarokiem, nordycką apokalipsą. ",fantasy
xxy,"Alex jest hermafrodytą, który właśnie staje przed problemem wyboru płci. Wizyta znajomych wraz z synem staje się tłem do poszukiwania tożsamości seksualnej. ",drama
tsotsi,Młody afrykański gangster kradnie samochód i ku swojemu zaskoczeniu odkrywa na tylnym siedzeniu niemowlę.,drama
"nawet nie wiesz, jak bardzo cie kocham","Dwie kobiety spotykają się w gabinecie psychoterapeuty, który zabiera je w trudną podróż ku polepszeniu ich relacji.",documentary
liar liar,"Wzięty adwokat jest notorycznym kłamcą zaniedbującym rodzinę. W dniu urodzin jego synek wypowiada życzenie, aby ojciec przestał kłamać na 24 godziny. ",comedy
wiezi,Przeżywające kryzys małżeństwo z wieloletnim stażem usiłuje ratować swój związek. ,documentary
miss peregrines home for peculiar children,"Jake przybywa na tajemniczą wyspę, by odkryć prawdę o dziwnym domu, w którym mieszkał jego dziadek.",fantasy
jarocin. po co wolnosc,Pełna wspomnień i materiałów archiwalnych podróż w przeszłość festiwalu Jarocin.,documentary
iron man 3,"Tony Stark wyrusza w podróż, by zemścić się na tych, przez których jego świat legł w gruzach.",action
baraka,"Dokument zabiera widza w podróż&nbsp;przez&nbsp;świat, ukazując zarówno piękno planety, jak i kondycję&nbsp;człowieka.",documentary
ford v ferrari,Na zlecenie Henry'ego Forda II amerykański projektant Carroll Shelby i brytyjski kierowca Ken Miles podejmują wyzwanie pokonania samochodów ekipy&nbsp;Ferrari w 24-godzinnym wyścigu Le Mans.,biography
black christmas,Tuż przed świętami Bożego Narodzenia grupa studentek jest terroryzowana przez psychopatę. ,horror
paddington 2,"Pomyłkowo osadzony w areszcie, wśród zepsutych do szpiku kości typów spod ciemnej gwiazdy, Paddington zrobi wszystko, by złapać prawdziwego złodzieja tajemniczej książki.",family
enders game,Rok 2070. Ludzkość zagrożona inwazją obcych szkoli dzieci na kosmiczną elitę wojenną. Wśród nich jest wyjątkowo uzdolniony Ender. ,action
just married,Świeżo poślubieni Tom i Sarah udają się w podróż poślubną. Ich tropem wyrusza były chłopak dziewczyny.,comedy
pet sematary ii,"Drew wraz z Jeffem chowa psa na cmentarzu, gdzie dochodzi do wskrzeszenia czworonoga.",horror
maximum overdrive,"Niecodzienne zjawisko kosmiczne sprawia, że maszyny stają się niebezpieczne dla ludzi. ",horror
28 weeks later,"Śmiercionośny wirus atakujący Wielką Brytanię zostaje pokonany. Kiedy ludzie odbudowują kraj, na ich terytorium wkracza zakażony człowiek. ",horror
semi-pro,"Jackie Moon jest właścicielem, trenerem i czołowym zawodnikiem drużyny koszykarskiej Flint Tropics. Kiedy przed jego zespołem stanie szansa przejścia do ligi NBA postara się ją wykorzystać. ",comedy
august rush,"Historia muzycznie utalentowanego wychowanka domu dziecka, który wyrusza na poszukiwanie swoich rodziców.",drama
helmut newton: the bad and the beautiful,"Bohaterki kultowych portretów Helmuta Newtona nareszcie mają możliwość, aby przedstawić własną interpretację życia i twórczości tego kontrowersyjnego artysty.",documentary
spider-man 2,"Peter Parker jest zmęczony byciem bohaterem i chce zostać zwykłym chłopakiem. Gdy jednak Doktor Octavius przemienia się w złego doktora, Spider-Man staje z nim do walki.",action
black butterfly,Cierpiący na brak weny twórczej pisarz zaprasza do swojego domu mężczyznę spotkanego w barze. ,thriller
the giver,"W świecie bez uczuć i emocji nastoletni Jonas zostaje wybrany na Odbiorcę Wspomnień, który strzeże pamięci o przeszłości. Pod wpływem mentora zaczyna dostrzegać wady opresyjnego systemu. ",drama
from russia with love,"Agent 007 musi powstrzymać organizację WIDMO, która chce przejąć kontrolę nad Lektorem - radziecką maszyną dekodującą wszelkie szyfry.",thriller
yuma,Popeerelowska bieda w Polsce zmusza Zygę do jumy – szabrowania wyrobów luksusowych za zachodnią granicą.,drama
tracks,"Młoda kobieta wyrusza z Alice Springs nad Ocean Indyjski. Ma do pokonania 2,7 tys. km przez australijską pustynię, a towarzyszą jej 4 wielbłądy i wierny pies.",biography
stuart little,"Państwo Malutcy, pragnąc adoptować dziecko, odwiedzają sierociniec. Na miejscu spotykają małą mysz o imieniu Stuart, którą postanawiają zabrać do domu. ",family
okami kodomo no ame to yuki,"Młoda kobieta poślubia wilkołaka, z którym ma dwoje dzieci. Po jego śmierci wyprowadza się na wieś, szukając spokoju. ",fantasy
little shop of horrors,"Pracownik kwiaciarni pielęgnuje tajemniczą roślinkę, która do rozwoju potrzebuje ludzkiej krwi.",comedy
snake eyes: g.i. joe origins,"Snake Eyes zostaje przyjęty do starożytnego japońskiego klanu Arashikage, którego członkowie szkolą go na wojownika ninja. Jego honor i lojalność szybko zostają jednak wystawione na ciężką próbę, a on sam może stracić zaufanie najbliższych.",action
rise of the guardians,"Bohaterowie z baśni dla dzieci, m.in. Święty Mikołaj, Królik Wielkanocny i Jack Mróz, łączą siły, aby przezwyciężyć Króla Ciemności imieniem Mrok, nim sprowadzi on na świat wieczną ciemność.",animation
mou gaan dou,"Yan jest policjantem, który pod przykrywką rozpracowuje hongkońską mafię, z kolei Ming to mafijny szpieg pracujący w policji. Obie strony odkrywają, że są infiltrowane.",crime
skandal. ewenement molesty," Historia kilku chłopaków, zafascynowanych MTV, na ursynowskim blokowisku w połowie lat 90., którzy postanowili założyć kultowy skład Mistic Molesta.",documentary
doomsday,"Kiedy śmiercionośny wirus pustoszy Wielką Brytanię, major Eden Sinclair wraz z załogą wyrusza na poszukiwanie lekarstwa.",action
the wind,"Elizabeth podróżuje wraz ze swoim mężem na kraniec Stanów Zjednoczonych. Niewytłumaczalne wydarzenia, których staje się świadkiem, zaczynają doprowadzać ją do szaleństwa.",horror
sin city,"Trzy historie, których akcja rozgrywa się w Basin City - Mieście Grzechu - będącym siedliskiem prostytutek, przestępców i skorumpowanych obrońców prawa.",crime
riddick,"Zdradzony, walczący o przetrwanie na opuszczonej planecie Riddick staje się jeszcze bardziej niebezpieczny. Tymczasem na ziemię spaloną słońcem przybywają dwa statki. ",action
night at the museum,"Nowo zatrudniony strażnik w Muzeum Historii Naturalnej odkrywa, że starożytna klątwa przywraca każdej nocy eksponaty do życia.",family
the man with the iron fists,"Walczące ze sobą klany usiłują przejąć rządowy transport złota, który zmierza do jednej z chińskich wiosek. ",action
the bourne identity,"Jason Bourne w wyniku wypadku traci pamięć. Wszystko wskazuje na to, że był członkiem tajnego programu CIA.",thriller
x-men: apocalypse,"Kiedy jeden z najniebezpieczniejszych i najpotężniejszych mutantów, Apocalypse, chce zniszczyć całą planetę, powstrzymać go mogą tylko X-Meni.",action
ma nuit chez maud,"Młody idealista poznaje kobietę, która jest dla niego ucieleśnieniem marzeń. Nie ma jednak odwagi, by się do niej zbliżyć i nawiązuje znajomość z inną dziewczyną. ",drama
monty python live at the hollywood bowl," Tym razem rewolucyjny i przełomowy Monty Python zdobywa nie tylko wyżyny absurdalnego humoru, lecz przede wszystkim wypełnioną po brzegi legendarną scenę Hollywood Bowl.... ",documentary
flushed away,"Losy szczura o imieniu Roddy, który zostaje spłukany w toalecie przez innego gryzonia, Sida, chcącego zaznać luksusu. ",animation
wristcutters: a love story,"Po popełnieniu samobójstwa Zia trafia do pośmiertnej krainy, w której paradoksalnie może odzyskać chęć do życia.",drama
rope,"Dwaj studenci mordują kolegę, chowając ciało w kufrze, który następnie służy jako bufet na przyjęciu, gdzie wraz z profesorem i przyjaciółmi podejmują temat ""zbrodni doskonałej"". ",crime
the nile hilton incident,Policjant z Kairu próbuje rozwikłać zagadkę morderstwa kobiety dokonanego w przededniu egipskiej rewolucji z 2011 roku. ,thriller
"i, robot","W roku 2035 roboty pomagają ludziom w codziennym życiu. Gdy ginie twórca zaawansowanego modelu, detektyw podejrzewa, że zabiła go maszyna.",thriller
underwater,Grupa naukowców usiłuje wydostać się ze zniszczonej przez trzęsienie ziemi podwodnej stacji badawczej.,thriller
le petit baigneur,Przemysłowiec zwalnia z pracy młodego konstruktora. Po pewnym czasie zaczyna żałować decyzji i próbuje namówić go do powrotu.,comedy
trespass," Na dom handlarza diamentami napadają bandyci, którzy chcą dostać się do sejfu z cenną zawartością. Właściciel nie ma zamiaru im tego ułatwiać. ",drama
no good deed,"W trakcie poszukiwań zaginionej nastolatki policyjny detektyw trafia do domu pełnego kryminalistów, gdzie zostaje uwięziony. Pilnuje go piękna, lecz przebiegła Erin.",crime
jabberwocky,"Ubogi Dennis pragnie zdobyć rękę ukochanej kobiety. Udaje się więc do miasta, aby zbić majątek. ",fantasy
midsommar,Młoda para w czasie wakacji odwiedza odizolowaną od świata szwedzką wioskę. Wkrótce dowiaduje się o ekscentrycznych miejscowych tradycjach.,horror
looking for richard,"Al Pacino przygotowuje się do wystawienia sztuki Williama Szekspira, w której sam gra główną rolę.",documentary
sap ji sang ciu," Asian Hawn (Jackie Chan) jest najemnikiem i jednocześnie liderem grupy, której zadaniem jest odnalezienie artefaktów zagrabionych przez brytyjskich i francuskich... ",action
teenage mutant ninja turtles,Cztery żółwie w wyniku kontaktu z tajemniczą substancją uzyskują ludzkie rozmiary i umysł. Ich mentorem oraz opiekunem zostaje szczur Splinter.,family
ratatouille,Szczur Remy marzy o karierze kucharza. Pewnego dnia trafia do ekskluzywnej paryskiej restauracji.,animation
hotel for dogs,"Kiedy Andi i Bruce mimo zakazów przygarniają psa, postanawiają ukryć go w zamkniętym hotelu.",family
the sound of insects  record of a mummy," Myśliwy polujący na króliki odkrywa w lesie zmumifikowane ciało 40-letniego mężczyzny. Lekarze twierdzą, że zgon nastąpił około stu dni wcześniej. Zmarły prowadził... ",documentary
justin bieber: never say never,"Opowieść o chłopaku, który stał się jednym z najbardziej znanych piosenkarzy na świecie, dzięki zamieszczonym przez siebie nagraniom w internecie.",biography
pavarotti,"Dokument przedstawiający życie wybitnego śpiewaka operowego, który sławą przyćmił niejedną gwiazdę rocka. ",documentary
the yes men fix the world,Dwóch aktywistów przeprowadza prowokacje wymierzone przeciw korporacjom i rządom.,documentary
